timestamp	type	area	confidence	timestamp_gps	lat	lon
2025-04-12 14:59:09	face	75647	0.93	2025-04-12 14:59:08	42.0971275	12.464311666666667
2025-04-12 14:59:09	face	81576	0.92	2025-04-12 14:59:08	42.0971275	12.464311666666667
2025-04-12 14:59:09	face	75008	0.91	2025-04-12 14:59:08	42.0971275	12.464311666666667
2025-04-12 14:59:09	face	61601	0.91	2025-04-12 14:59:08	42.0971275	12.464311666666667
2025-04-12 14:59:09	face	58649	0.91	2025-04-12 14:59:08	42.0971275	12.464311666666667
2025-04-12 14:59:09	face	62472	0.91	2025-04-12 14:59:08	42.0971275	12.464311666666667
2025-04-12 14:59:10	face	69360	0.91	2025-04-12 14:59:08	42.0971275	12.464311666666667
2025-04-12 14:59:10	face	70713	0.91	2025-04-12 14:59:08	42.0971275	12.464311666666667
2025-04-12 14:59:10	face	74129	0.89	2025-04-12 14:59:10	42.09714733333333	12.464306
2025-04-12 14:59:10	face	76032	0.88	2025-04-12 14:59:10	42.09714733333333	12.464306
2025-04-12 14:59:10	face	69825	0.88	2025-04-12 14:59:10	42.09714733333333	12.464306
2025-04-12 14:59:10	face	77100	0.89	2025-04-12 14:59:10	42.09714733333333	12.464306
2025-04-12 14:59:11	face	74676	0.89	2025-04-12 14:59:10	42.09714733333333	12.464306
2025-04-12 14:59:11	face	74676	0.89	2025-04-12 14:59:10	42.09714733333333	12.464306
2025-04-12 14:59:11	face	75184	0.88	2025-04-12 14:59:10	42.09714733333333	12.464306
2025-04-12 14:59:11	face	74500	0.91	2025-04-12 14:59:10	42.09714733333333	12.464306
2025-04-12 14:59:11	face	65926	0.91	2025-04-12 14:59:11	42.09716783333333	12.464299166666667
2025-04-12 14:59:11	face	61677	0.91	2025-04-12 14:59:11	42.09716783333333	12.464299166666667
2025-04-12 14:59:11	face	56134	0.91	2025-04-12 14:59:11	42.09716783333333	12.464299166666667
2025-04-12 14:59:11	face	55626	0.92	2025-04-12 14:59:11	42.09716783333333	12.464299166666667
2025-04-12 14:59:12	face	51240	0.93	2025-04-12 14:59:11	42.09716783333333	12.464299166666667
2025-04-12 14:59:12	face	44232	0.92	2025-04-12 14:59:11	42.09716783333333	12.464299166666667
2025-04-12 14:59:12	face	46600	0.92	2025-04-12 14:59:11	42.09716783333333	12.464299166666667
2025-04-12 14:59:12	face	42593	0.91	2025-04-12 14:59:11	42.09716783333333	12.464299166666667
2025-04-12 14:59:12	face	40480	0.85	2025-04-12 14:59:12	42.09719	12.464291
2025-04-12 14:59:12	face	36080	0.80	2025-04-12 14:59:12	42.09719	12.464291
2025-04-12 14:59:13	face	43548	0.91	2025-04-12 14:59:12	42.09719	12.464291
2025-04-12 14:59:13	face	57276	0.91	2025-04-12 14:59:12	42.09719	12.464291
2025-04-12 14:59:13	face	59701	0.91	2025-04-12 14:59:12	42.09719	12.464291
2025-04-12 14:59:13	face	55845	0.92	2025-04-12 14:59:12	42.09719	12.464291
2025-04-12 14:59:13	face	58760	0.92	2025-04-12 14:59:12	42.09719	12.464291
2025-04-12 14:59:13	face	59736	0.91	2025-04-12 14:59:13	42.09721416666667	12.464283333333332
2025-04-12 14:59:13	face	58950	0.91	2025-04-12 14:59:13	42.09721416666667	12.464283333333332
2025-04-12 14:59:13	face	59964	0.92	2025-04-12 14:59:13	42.09721416666667	12.464283333333332
2025-04-12 14:59:14	face	61446	0.91	2025-04-12 14:59:13	42.09721416666667	12.464283333333332
2025-04-12 14:59:14	face	58240	0.92	2025-04-12 14:59:13	42.09721416666667	12.464283333333332
2025-04-12 14:59:14	face	55913	0.91	2025-04-12 14:59:13	42.09721416666667	12.464283333333332
2025-04-12 14:59:14	face	53286	0.91	2025-04-12 14:59:13	42.09721416666667	12.464283333333332
2025-04-12 14:59:14	face	58275	0.91	2025-04-12 14:59:13	42.09721416666667	12.464283333333332
2025-04-12 14:59:14	face	58950	0.92	2025-04-12 14:59:14	42.09723916666667	12.464275333333333
2025-04-12 14:59:14	face	60420	0.92	2025-04-12 14:59:14	42.09723916666667	12.464275333333333
2025-04-12 14:59:15	face	59890	0.91	2025-04-12 14:59:14	42.09723916666667	12.464275333333333
2025-04-12 14:59:15	face	58725	0.91	2025-04-12 14:59:14	42.09723916666667	12.464275333333333
2025-04-12 14:59:15	face	63180	0.91	2025-04-12 14:59:14	42.09723916666667	12.464275333333333
2025-04-12 14:59:15	face	59664	0.90	2025-04-12 14:59:14	42.09723916666667	12.464275333333333
